shelf_image,bbox_x,bbox_y,bbox_w,bbox_h,brand
C3_P06_N3_S3_1.JPG,1732,1024,256,444,Davidoff
C3_P06_N3_S3_1.JPG,1124,1032,220,444,Davidoff
C3_P06_N3_S3_1.JPG,848,1040,268,412,Davidoff
C3_P06_N3_S3_1.JPG,600,1044,268,412,Davidoff
C3_P06_N3_S3_1.JPG,100,1048,268,412,Davidoff
C3_P06_N3_S3_1.JPG,328,1048,268,412,Davidoff
C3_P06_N3_S3_1.JPG,140,1660,288,408,West
C3_P06_N3_S3_1.JPG,2752,1712,248,428,Polo
C3_P06_N3_S3_1.JPG,3024,1712,276,440,Bianca
C3_P06_N3_S3_1.JPG,3344,1712,276,452,West
C3_P06_N3_S3_1.JPG,648,1720,248,348,West
C3_P06_N3_S3_1.JPG,360,1724,288,388,West
C3_P06_N3_S3_1.JPG,3632,1728,276,452,West
C3_P06_N3_S3_1.JPG,892,1744,248,360,West
C3_P06_N3_S3_1.JPG,1912,1744,248,388,West
C3_P06_N3_S3_1.JPG,1136,1748,248,360,West
C3_P06_N3_S3_1.JPG,1636,1752,248,360,West
C3_P06_N3_S3_1.JPG,1380,1756,248,360,West
C3_P06_N3_S3_1.JPG,2168,1764,248,388,West
C3_P06_N3_S3_1.JPG,2436,1772,248,380,West
C3_P06_N3_S4_1.JPG,436,32,268,432,Davidoff
C3_P06_N3_S4_1.JPG,2996,36,284,480,Unknown
C3_P06_N3_S4_1.JPG,3260,40,252,480,Unknown
C3_P06_N3_S4_1.JPG,3836,40,308,496,Unknown
C3_P06_N3_S4_1.JPG,3612,44,252,480,Unknown
C3_P06_N3_S4_1.JPG,704,48,236,408,Marlboro
C3_P06_N3_S4_1.JPG,932,52,240,420,Unknown
C3_P06_N3_S4_1.JPG,1192,56,240,420,Camel
C3_P06_N3_S4_1.JPG,1428,56,240,420,Marlboro
C3_P06_N3_S4_1.JPG,1688,56,244,432,Marlboro
C3_P06_N3_S4_1.JPG,2768,60,256,444,Unknown
C3_P06_N3_S4_1.JPG,1956,64,232,428,Marlboro
C3_P06_N3_S4_1.JPG,2212,64,232,428,Marlboro
C3_P06_N3_S4_1.JPG,2468,64,256,428,Unknown
C3_P06_N3_S4_1.JPG,548,680,212,384,Davidoff
C3_P06_N3_S4_1.JPG,992,684,228,384,Davidoff
C3_P06_N3_S4_1.JPG,736,688,256,384,Davidoff
C3_P06_N3_S4_1.JPG,1472,692,196,404,Davidoff
C3_P06_N3_S4_1.JPG,1704,696,220,404,Davidoff
C3_P06_N3_S4_1.JPG,2020,700,220,416,Davidoff
C3_P06_N3_S4_1.JPG,1232,704,228,384,Davidoff
C3_P06_N3_S4_1.JPG,2284,712,204,416,Davidoff
C3_P06_N3_S4_1.JPG,2516,716,208,416,Pall Mall
C3_P06_N3_S4_1.JPG,2748,716,236,432,Davidoff
C3_P06_N3_S4_1.JPG,2972,728,236,432,Unknown
C3_P06_N3_S4_1.JPG,3252,744,236,432,Davidoff
C3_P06_N3_S4_1.JPG,3480,744,252,432,Unknown
C3_P06_N3_S4_1.JPG,3784,752,232,444,Unknown
C3_P06_N3_S4_1.JPG,584,1232,240,356,West
C3_P06_N3_S4_1.JPG,1036,1304,216,316,West
C3_P06_N3_S4_1.JPG,784,1312,264,312,West
C3_P06_N3_S4_1.JPG,1252,1332,224,316,West
C3_P06_N3_S4_1.JPG,1464,1340,228,320,West
C3_P06_N3_S4_1.JPG,1684,1340,216,340,West
C3_P06_N3_S4_1.JPG,1904,1352,240,328,West
C3_P06_N3_S4_1.JPG,2920,1352,200,380,Polo
C3_P06_N3_S4_1.JPG,2156,1364,224,332,West
C3_P06_N3_S4_1.JPG,2388,1372,224,340,West
C3_P06_N3_S4_1.JPG,3132,1372,280,380,Bianca
C3_P06_N3_S4_1.JPG,3412,1376,280,396,West
C3_P06_N3_S4_1.JPG,3656,1384,304,396,West
C3_P06_N3_S4_1.JPG,2620,1388,224,340,West
C3_P06_N3_S4_1.JPG,636,1760,228,316,West
C3_P06_N3_S4_1.JPG,1264,1800,224,340,Imperial
C3_P06_N3_S4_1.JPG,852,1816,228,296,West
C3_P06_N3_S4_1.JPG,1484,1824,224,340,Imperial
C3_P06_N3_S4_1.JPG,1064,1832,192,284,West
C3_P06_N3_S4_1.JPG,2144,1860,188,352,Polo
C3_P06_N3_S4_1.JPG,2384,1872,188,352,Polo
C3_P06_N3_S4_1.JPG,2608,1872,224,388,Polo
C3_P06_N3_S4_1.JPG,1692,1876,224,292,Imperial
C3_P06_N3_S4_1.JPG,2804,1884,240,388,Polo
C3_P06_N3_S4_1.JPG,1920,1888,224,292,Imperial
C3_P06_N3_S4_1.JPG,3100,1908,240,388,Polo
C3_P06_N3_S4_1.JPG,3548,1924,292,388,Camel
C3_P06_N3_S4_1.JPG,3312,1936,240,388,Unknown
C3_P06_N3_S4_2.JPG,3244,196,232,444,Davidoff
C3_P06_N3_S4_2.JPG,3032,212,204,436,Davidoff
C3_P06_N3_S4_2.JPG,2496,216,224,424,Unknown
C3_P06_N3_S4_2.JPG,2720,224,204,436,Davidoff
C3_P06_N3_S4_2.JPG,2264,240,224,420,Davidoff
C3_P06_N3_S4_2.JPG,1512,260,248,388,Dunhill
C3_P06_N3_S4_2.JPG,1752,264,248,400,Davidoff
C3_P06_N3_S4_2.JPG,1992,264,248,400,Davidoff
C3_P06_N3_S4_2.JPG,1264,272,248,388,Davidoff
C3_P06_N3_S4_2.JPG,104,276,280,380,Davidoff
C3_P06_N3_S4_2.JPG,1028,276,248,388,Davidoff
C3_P06_N3_S4_2.JPG,360,280,228,368,Davidoff
C3_P06_N3_S4_2.JPG,568,284,236,372,Davidoff
C3_P06_N3_S4_2.JPG,800,284,236,372,Davidoff
C3_P06_N3_S4_2.JPG,2312,844,176,388,Davidoff
C3_P06_N3_S4_2.JPG,3236,844,176,388,Unknown
C3_P06_N3_S4_2.JPG,2980,848,176,388,Marlboro
C3_P06_N3_S4_2.JPG,1324,852,208,368,Davidoff
C3_P06_N3_S4_2.JPG,2060,852,176,376,Davidoff
C3_P06_N3_S4_2.JPG,2508,852,176,388,Davidoff
C3_P06_N3_S4_2.JPG,2768,852,176,388,Davidoff
C3_P06_N3_S4_2.JPG,1612,856,208,368,Davidoff
C3_P06_N3_S4_2.JPG,1872,856,176,368,Davidoff
C3_P06_N3_S4_2.JPG,232,860,208,360,Davidoff
C3_P06_N3_S4_2.JPG,660,864,212,360,Davidoff
C3_P06_N3_S4_2.JPG,1100,864,188,356,Davidoff
C3_P06_N3_S4_2.JPG,428,868,220,360,Davidoff
C3_P06_N3_S4_2.JPG,860,872,224,356,Unknown
C3_P06_N3_S4_2.JPG,272,1380,248,352,West
C3_P06_N3_S4_2.JPG,2696,1416,216,364,Bianca
C3_P06_N3_S4_2.JPG,3188,1420,216,364,West
C3_P06_N3_S4_2.JPG,2956,1424,216,364,West
C3_P06_N3_S4_2.JPG,2492,1432,196,348,Polo
C3_P06_N3_S4_2.JPG,712,1444,216,312,West
C3_P06_N3_S4_2.JPG,472,1448,244,320,West
C3_P06_N3_S4_2.JPG,920,1460,208,288,West
C3_P06_N3_S4_2.JPG,1532,1464,232,280,West
C3_P06_N3_S4_2.JPG,1776,1464,208,324,West
C3_P06_N3_S4_2.JPG,1328,1468,220,304,West
C3_P06_N3_S4_2.JPG,1992,1468,208,324,West
C3_P06_N3_S4_2.JPG,1116,1476,228,268,West
C3_P06_N3_S4_2.JPG,2208,1476,208,324,West
C3_P06_N3_S4_2.JPG,340,1912,224,324,West
C3_P06_N3_S4_2.JPG,948,1920,216,340,Imperial
C3_P06_N3_S4_2.JPG,1152,1932,216,312,Imperial
C3_P06_N3_S4_2.JPG,2008,1936,208,344,Polo
C3_P06_N3_S4_2.JPG,2228,1940,208,344,Polo
C3_P06_N3_S4_2.JPG,1792,1948,208,328,Polo
C3_P06_N3_S4_2.JPG,2420,1952,224,344,Polo
C3_P06_N3_S4_2.JPG,556,1956,212,280,West
C3_P06_N3_S4_2.JPG,756,1960,204,280,West
C3_P06_N3_S4_2.JPG,3124,1960,252,384,Tekel
C3_P06_N3_S4_2.JPG,1352,1964,216,312,Imperial
C3_P06_N3_S4_2.JPG,1564,1968,216,312,Imperial
C3_P06_N3_S4_2.JPG,2708,1968,188,320,Polo
C3_P06_N3_S4_2.JPG,2912,1968,188,352,Bianca
C3_P06_N4_S3_1.JPG,3984,356,248,520,Unknown
C3_P06_N4_S3_1.JPG,3644,372,248,520,Unknown
C3_P06_N4_S3_1.JPG,2788,380,248,520,Davidoff
C3_P06_N4_S3_1.JPG,3056,384,248,520,Davidoff
C3_P06_N4_S3_1.JPG,3376,384,248,520,Unknown
C3_P06_N4_S3_1.JPG,2500,404,228,508,Davidoff
C3_P06_N4_S3_1.JPG,1900,424,280,500,Pall Mall
C3_P06_N4_S3_1.JPG,1504,432,296,496,Davidoff
C3_P06_N4_S3_1.JPG,2232,432,244,480,Unknown
C3_P06_N4_S3_1.JPG,1228,440,236,508,Davidoff
C3_P06_N4_S3_1.JPG,924,472,288,448,Davidoff
C3_P06_N4_S3_1.JPG,644,480,276,472,Unknown
C3_P06_N4_S3_1.JPG,328,504,300,432,Davidoff
C3_P06_N4_S3_1.JPG,72,508,292,464,Davidoff
C3_P06_N4_S3_1.JPG,3908,1124,304,476,West
C3_P06_N4_S3_1.JPG,3292,1136,272,476,Other
C3_P06_N4_S3_1.JPG,3612,1136,284,476,West
C3_P06_N4_S3_1.JPG,3004,1156,272,460,Polo
C3_P06_N4_S3_1.JPG,152,1200,300,436,West
C3_P06_N4_S3_1.JPG,1792,1224,272,400,West
C3_P06_N4_S3_1.JPG,2096,1228,272,400,West
C3_P06_N4_S3_1.JPG,2656,1228,272,400,West
C3_P06_N4_S3_1.JPG,2380,1232,272,400,West
C3_P06_N4_S3_1.JPG,1268,1236,268,400,West
C3_P06_N4_S3_1.JPG,1504,1248,272,400,West
C3_P06_N4_S3_1.JPG,712,1252,264,376,West
C3_P06_N4_S3_1.JPG,980,1256,280,400,West
C3_P06_N4_S3_1.JPG,396,1272,328,356,West
C3_P06_N4_S3_1.JPG,2680,1828,284,444,Polo
C3_P06_N4_S3_1.JPG,3824,1832,332,456,Other
C3_P06_N4_S3_1.JPG,2392,1836,264,444,Polo
C3_P06_N4_S3_1.JPG,3256,1840,284,444,Polo
C3_P06_N4_S3_1.JPG,3552,1844,268,444,Other
C3_P06_N4_S3_1.JPG,1280,1852,288,428,Imperial
C3_P06_N4_S3_1.JPG,2112,1852,264,444,Polo
C3_P06_N4_S3_1.JPG,2920,1852,284,444,Polo
C3_P06_N4_S3_1.JPG,1020,1856,288,428,Imperial
C3_P06_N4_S3_1.JPG,236,1864,300,412,West
C3_P06_N4_S3_1.JPG,1848,1896,264,376,Imperial
C3_P06_N4_S3_1.JPG,1560,1904,264,376,Imperial
C3_P06_N4_S3_1.JPG,524,1916,268,356,West
C3_P06_N4_S3_1.JPG,780,1928,252,332,West
C3_P07_N1_S2_1.JPG,64,400,356,500,Kent
C3_P07_N1_S2_1.JPG,440,432,356,500,Kent
C3_P07_N1_S2_1.JPG,796,444,344,492,Kent
C3_P07_N1_S2_1.JPG,2816,476,344,492,Kent
C3_P07_N1_S2_1.JPG,3164,484,344,492,Unknown
C3_P07_N1_S2_1.JPG,3508,492,344,492,Unknown
C3_P07_N1_S2_1.JPG,3852,492,344,492,Unknown
C3_P07_N1_S2_1.JPG,124,1448,332,480,Kent
C3_P07_N1_S2_1.JPG,812,1476,332,480,Kent
C3_P07_N1_S2_1.JPG,460,1484,332,480,Kent
C3_P07_N1_S2_1.JPG,3132,1528,332,480,Kent
C3_P07_N1_S2_1.JPG,3456,1528,332,480,Kent
C3_P07_N1_S2_1.JPG,3808,1544,332,480,Kent
C3_P07_N1_S3_1.JPG,544,344,280,376,Kent
C3_P07_N1_S3_1.JPG,812,344,264,376,Kent
C3_P07_N1_S3_1.JPG,2580,348,240,364,Kent
C3_P07_N1_S3_1.JPG,2836,352,240,364,Marlboro
C3_P07_N1_S3_1.JPG,3356,352,240,364,Unknown
C3_P07_N1_S3_1.JPG,3096,356,240,364,Unknown
C3_P07_N1_S3_1.JPG,1068,360,240,364,Kent
C3_P07_N1_S3_1.JPG,624,1108,236,352,Marlboro
C3_P07_N1_S3_1.JPG,1112,1112,236,352,Kent
C3_P07_N1_S3_1.JPG,864,1116,236,352,Marlboro
C3_P07_N1_S3_1.JPG,2824,1144,236,352,Kent
C3_P07_N1_S3_1.JPG,3072,1144,236,352,Kent
C3_P07_N1_S3_1.JPG,3336,1148,236,352,Kent
C3_P07_N1_S3_1.JPG,3032,1800,320,404,Viceroy
C3_P07_N1_S3_1.JPG,2768,1808,320,404,Viceroy
C3_P07_N1_S3_1.JPG,3280,1816,320,404,Pall Mall
C3_P07_N1_S3_1.JPG,612,1860,248,336,Pall Mall
C3_P07_N1_S3_1.JPG,1340,1860,248,352,Lucky Strike
C3_P07_N1_S3_1.JPG,1108,1864,248,352,Pall Mall
C3_P07_N1_S3_1.JPG,2536,1880,236,352,Lucky Strike
C3_P07_N1_S4_1.JPG,136,28,252,340,Kent
C3_P07_N1_S4_1.JPG,388,40,228,340,Kent
C3_P07_N1_S4_1.JPG,616,44,216,324,Kent
C3_P07_N1_S4_1.JPG,2196,48,216,324,Unknown
C3_P07_N1_S4_1.JPG,1960,52,216,324,Kent
C3_P07_N1_S4_1.JPG,2652,60,216,324,Unknown
C3_P07_N1_S4_1.JPG,2436,64,216,324,Unknown
C3_P07_N1_S4_1.JPG,232,740,216,324,Kent
C3_P07_N1_S4_1.JPG,648,740,216,324,Kent
C3_P07_N1_S4_1.JPG,444,744,216,324,Kent
C3_P07_N1_S4_1.JPG,2172,772,216,324,Kent
C3_P07_N1_S4_1.JPG,2396,772,216,324,Kent
C3_P07_N1_S4_1.JPG,2604,776,216,324,Kent
C3_P07_N1_S4_1.JPG,2112,1340,300,356,Viceroy
C3_P07_N1_S4_1.JPG,2320,1352,300,356,Viceroy
C3_P07_N1_S4_1.JPG,2548,1360,300,356,Pall Mall
C3_P07_N1_S4_1.JPG,668,1380,216,324,Pall Mall
C3_P07_N1_S4_1.JPG,240,1384,216,324,Pall Mall
C3_P07_N1_S4_1.JPG,880,1392,216,324,Lucky Strike
C3_P07_N1_S4_1.JPG,1932,1400,204,308,Lucky Strike
C3_P07_N1_S4_1.JPG,2116,1972,196,276,Unknown
C3_P07_N1_S4_1.JPG,2320,1980,196,292,Unknown
C3_P07_N1_S4_1.JPG,2512,1980,204,292,Pall Mall
C3_P07_N1_S4_1.JPG,536,1984,196,264,Unknown
C3_P07_N1_S4_1.JPG,732,1984,196,264,Unknown
C3_P07_N1_S4_1.JPG,336,1992,196,264,Marlboro
C3_P07_N1_S4_1.JPG,1116,2004,196,264,Marlboro
C3_P07_N1_S4_1.JPG,1320,2004,196,264,2001
C3_P07_N1_S4_1.JPG,928,2008,196,264,Marlboro
C3_P07_N1_S4_1.JPG,1504,2008,196,264,Unknown
C3_P07_N1_S5_1.JPG,2452,28,176,272,Unknown
C3_P07_N1_S5_1.JPG,2268,32,176,272,Unknown
C3_P07_N1_S5_1.JPG,2628,36,176,272,Unknown
C3_P07_N1_S5_1.JPG,1908,40,176,272,Kent
C3_P07_N1_S5_1.JPG,2088,44,176,272,Kent
C3_P07_N1_S5_1.JPG,1192,56,176,272,Kent
C3_P07_N1_S5_1.JPG,1372,56,176,272,Kent
C3_P07_N1_S5_1.JPG,832,68,200,272,Unknown
C3_P07_N1_S5_1.JPG,1020,68,200,272,Unknown
C3_P07_N1_S5_1.JPG,640,76,204,272,Unknown
C3_P07_N1_S5_1.JPG,2464,600,176,272,Kent
C3_P07_N1_S5_1.JPG,2636,600,176,272,Kent
C3_P07_N1_S5_1.JPG,2284,604,176,272,Unknown
C3_P07_N1_S5_1.JPG,716,624,176,272,Unknown
C3_P07_N1_S5_1.JPG,1064,624,176,272,Unknown
C3_P07_N1_S5_1.JPG,896,628,176,272,Unknown
C3_P07_N1_S5_1.JPG,2280,1084,208,332,Viceroy
C3_P07_N1_S5_1.JPG,2644,1084,208,332,Pall Mall
C3_P07_N1_S5_1.JPG,2456,1096,208,332,Viceroy
C3_P07_N1_S5_1.JPG,2116,1140,176,272,Lucky Strike
C3_P07_N1_S5_1.JPG,1256,1160,176,272,Lucky Strike
C3_P07_N1_S5_1.JPG,1072,1164,176,272,Pall Mall
C3_P07_N1_S5_1.JPG,728,1168,176,272,Pall Mall
C3_P07_N1_S5_1.JPG,2628,1620,168,272,Pall Mall
C3_P07_N1_S5_1.JPG,2292,1632,168,268,Unknown
C3_P07_N1_S5_1.JPG,2460,1636,168,268,2001
C3_P07_N1_S5_1.JPG,1136,1652,168,252,Unknown
C3_P07_N1_S5_1.JPG,968,1672,168,252,Unknown
C3_P07_N1_S5_1.JPG,1296,1672,168,240,Marlboro
C3_P07_N1_S5_1.JPG,812,1676,168,252,Camel
C3_P07_N1_S5_1.JPG,1468,1676,168,240,Unknown
C3_P07_N1_S5_1.JPG,1784,1676,168,240,Unknown
C3_P07_N1_S5_1.JPG,1620,1688,168,240,2001
C3_P07_N1_S5_1.JPG,2448,2120,168,256,Unknown
C3_P07_N1_S5_1.JPG,2624,2120,168,256,Unknown
C3_P07_N1_S5_1.JPG,2276,2124,168,256,Unknown
C3_P07_N1_S5_1.JPG,1628,2156,168,216,Other
C3_P07_N1_S5_1.JPG,1788,2156,168,216,Samsun
C3_P07_N1_S5_1.JPG,1144,2164,168,216,Viceroy
C3_P07_N1_S5_1.JPG,1312,2164,168,216,Viceroy
C3_P07_N1_S5_1.JPG,1468,2168,168,216,Unknown
C3_P07_N1_S5_1.JPG,816,2172,168,216,Viceroy
C3_P07_N1_S5_1.JPG,976,2172,168,216,Viceroy
C3_P07_N1_S5_1.JPG,2120,2176,168,216,Unknown
C3_P07_N1_S5_1.JPG,1960,2184,168,216,Unknown
C3_P07_N1_S6_1.JPG,2136,128,176,272,Unknown
C3_P07_N1_S6_1.JPG,1944,136,176,272,Unknown
C3_P07_N1_S6_1.JPG,1744,140,176,272,Unknown
C3_P07_N1_S6_1.JPG,1560,152,176,260,Kent
C3_P07_N1_S6_1.JPG,1368,160,176,260,Kent
C3_P07_N1_S6_1.JPG,292,212,176,260,Kent
C3_P07_N1_S6_1.JPG,468,220,176,260,Kent
C3_P07_N1_S6_1.JPG,88,228,196,260,Unknown
C3_P07_N1_S6_1.JPG,2140,720,176,256,Unknown
C3_P07_N1_S6_1.JPG,1948,736,176,256,Kent
C3_P07_N1_S6_1.JPG,1768,740,176,256,Other
C3_P07_N1_S6_1.JPG,324,788,176,248,Kent
C3_P07_N1_S6_1.JPG,504,788,176,248,Unknown
C3_P07_N1_S6_1.JPG,168,796,176,248,Unknown
C3_P07_N1_S6_1.JPG,2144,1236,216,324,Pall Mall
C3_P07_N1_S6_1.JPG,1756,1240,216,324,Viceroy
C3_P07_N1_S6_1.JPG,1948,1240,216,324,Viceroy
C3_P07_N1_S6_1.JPG,1588,1304,176,256,Lucky Strike
C3_P07_N1_S6_1.JPG,168,1324,176,256,Pall Mall
C3_P07_N1_S6_1.JPG,700,1324,176,256,Lucky Strike
C3_P07_N1_S6_1.JPG,520,1328,176,256,Pall Mall
C3_P07_N1_S6_1.JPG,2144,1800,168,284,Pall Mall
C3_P07_N1_S6_1.JPG,1772,1804,168,284,Unknown
C3_P07_N1_S6_1.JPG,1964,1804,168,284,2001
C3_P07_N1_S6_1.JPG,404,1848,168,228,Unknown
C3_P07_N1_S6_1.JPG,244,1852,168,228,Unknown
C3_P07_N1_S6_1.JPG,1244,1852,168,228,Unknown
C3_P07_N1_S6_1.JPG,576,1856,168,228,Unknown
C3_P07_N1_S6_1.JPG,740,1860,168,228,Marlboro
C3_P07_N1_S6_1.JPG,1072,1860,168,228,2001
C3_P07_N1_S6_1.JPG,904,1868,168,228,Unknown
C3_P07_N1_S6_1.JPG,1764,2336,168,264,Unknown
C3_P07_N1_S6_1.JPG,576,2344,168,232,Viceroy
C3_P07_N1_S6_1.JPG,1940,2344,168,272,Unknown
C3_P07_N1_S6_1.JPG,2140,2344,168,272,Unknown
C3_P07_N1_S6_1.JPG,244,2352,168,232,Marlboro
C3_P07_N1_S6_1.JPG,408,2356,168,232,Other
C3_P07_N1_S6_1.JPG,1240,2356,168,232,Samsun
C3_P07_N1_S6_1.JPG,744,2360,168,232,Viceroy
C3_P07_N1_S6_1.JPG,1068,2364,168,232,Samsun
C3_P07_N1_S6_1.JPG,908,2380,168,232,Unknown
C3_P07_N1_S6_1.JPG,1596,2392,168,232,Unknown
C3_P07_N1_S6_1.JPG,1424,2396,168,232,Unknown
C3_P07_N2_S2_1.JPG,136,412,360,504,Kent
C3_P07_N2_S2_1.JPG,468,412,360,504,Kent
C3_P07_N2_S2_1.JPG,4008,412,311,504,Unknown
C3_P07_N2_S2_1.JPG,3268,416,360,504,Kent
C3_P07_N2_S2_1.JPG,3628,416,360,504,Kent
C3_P07_N2_S2_1.JPG,820,424,360,504,Kent
C3_P07_N2_S2_1.JPG,3176,1348,464,572,Viceroy
C3_P07_N2_S2_1.JPG,3528,1376,464,572,Viceroy
C3_P07_N2_S2_1.JPG,3896,1376,423,572,Pall Mall
C3_P07_N2_S2_1.JPG,188,1440,360,504,Pall Mall
C3_P07_N2_S2_1.JPG,864,1452,360,504,Pall Mall
C3_P07_N2_S2_1.JPG,1216,1480,312,464,Lucky Strike
C3_P07_N2_S2_1.JPG,2868,1484,340,464,Lucky Strike
C3_P07_N2_S3_1.JPG,356,112,312,452,Kent
C3_P07_N2_S3_1.JPG,648,132,312,452,Kent
C3_P07_N2_S3_1.JPG,952,132,312,452,Kent
C3_P07_N2_S3_1.JPG,2168,140,312,452,Kent
C3_P07_N2_S3_1.JPG,2480,140,312,452,Kent
C3_P07_N2_S3_1.JPG,2784,148,312,452,Kent
C3_P07_N2_S3_1.JPG,3080,152,312,452,Unknown
C3_P07_N2_S3_1.JPG,3388,156,312,452,Unknown
C3_P07_N2_S3_1.JPG,3708,160,312,452,Unknown
C3_P07_N2_S3_1.JPG,2992,984,408,516,Viceroy
C3_P07_N2_S3_1.JPG,3280,992,408,516,Viceroy
C3_P07_N2_S3_1.JPG,3568,1004,408,516,Other
C3_P07_N2_S3_1.JPG,976,1032,312,452,Pall Mall
C3_P07_N2_S3_1.JPG,408,1048,312,452,Pall Mall
C3_P07_N2_S3_1.JPG,1264,1052,312,452,Lucky Strike
C3_P07_N2_S3_1.JPG,2720,1096,292,408,Lucky Strike
C3_P07_N2_S3_1.JPG,3220,1860,304,400,2001
C3_P07_N2_S3_1.JPG,2956,1864,260,400,Other
C3_P07_N2_S3_1.JPG,824,1872,260,356,Pall Mall
C3_P07_N2_S3_1.JPG,556,1880,260,356,Unknown
C3_P07_N2_S3_1.JPG,3488,1880,320,400,Unknown
C3_P07_N2_S3_1.JPG,1088,1888,260,356,Other
C3_P07_N2_S3_1.JPG,1348,1892,260,356,Other
C3_P07_N2_S3_1.JPG,1868,1900,260,356,2001
C3_P07_N2_S3_1.JPG,2128,1904,260,356,Other
C3_P07_N2_S3_1.JPG,1600,1908,260,356,Unknown
C3_P07_N2_S4_1.JPG,588,132,228,336,Kent
C3_P07_N2_S4_1.JPG,812,132,228,336,Kent
C3_P07_N2_S4_1.JPG,1044,132,228,336,Kent
C3_P07_N2_S4_1.JPG,2808,168,228,336,Unknown
C3_P07_N2_S4_1.JPG,2596,172,228,336,Kent
C3_P07_N2_S4_1.JPG,3024,176,228,336,Unknown
C3_P07_N2_S4_1.JPG,2756,776,276,380,Viceroy
C3_P07_N2_S4_1.JPG,2544,780,276,380,Viceroy
C3_P07_N2_S4_1.JPG,2984,792,260,380,Pall Mall
C3_P07_N2_S4_1.JPG,620,816,240,336,Pall Mall
C3_P07_N2_S4_1.JPG,1068,824,236,336,Pall Mall
C3_P07_N2_S4_1.JPG,1284,824,236,336,Lucky Strike
C3_P07_N2_S4_1.JPG,2332,852,216,312,Lucky Strike
C3_P07_N2_S4_1.JPG,2716,1408,196,316,2001
C3_P07_N2_S4_1.JPG,2908,1408,228,316,Pall Mall
C3_P07_N2_S4_1.JPG,2528,1440,196,296,Solo
C3_P07_N2_S4_1.JPG,948,1444,196,256,Unknown
C3_P07_N2_S4_1.JPG,748,1448,196,256,Unknown
C3_P07_N2_S4_1.JPG,1532,1456,196,256,Unknown
C3_P07_N2_S4_1.JPG,1140,1460,196,256,Solo
C3_P07_N2_S4_1.JPG,1340,1460,196,256,Solo
C3_P07_N2_S4_1.JPG,1728,1460,196,256,2001
C3_P07_N2_S4_1.JPG,1920,1476,196,256,Unknown
C3_P07_N2_S4_1.JPG,2484,1980,180,276,Marlboro
C3_P07_N2_S4_1.JPG,2852,1980,208,288,Samsun
C3_P07_N2_S4_1.JPG,2668,1992,180,276,Unknown
C3_P07_N2_S4_1.JPG,780,2000,180,228,Viceroy
C3_P07_N2_S4_1.JPG,972,2000,180,228,Viceroy
C3_P07_N2_S4_1.JPG,1164,2004,180,228,Viceroy
C3_P07_N2_S4_1.JPG,1732,2008,180,228,Samsun
C3_P07_N2_S4_1.JPG,1920,2012,180,228,Samsun
C3_P07_N2_S4_1.JPG,1352,2016,180,228,Viceroy
C3_P07_N2_S4_1.JPG,1548,2016,180,228,Viceroy
C3_P07_N2_S4_1.JPG,2112,2032,180,228,Unknown
C3_P07_N2_S4_1.JPG,2292,2036,180,228,Other
C3_P07_N3_S2_1.JPG,3084,372,480,612,Viceroy
C3_P07_N3_S2_1.JPG,3444,384,480,612,Viceroy
C3_P07_N3_S2_1.JPG,3812,392,480,612,Pall Mall
C3_P07_N3_S2_1.JPG,60,500,404,492,Pall Mall
C3_P07_N3_S2_1.JPG,756,500,384,492,Pall Mall
C3_P07_N3_S2_1.JPG,1124,504,320,492,Lucky Strike
C3_P07_N3_S2_1.JPG,2772,504,360,492,Lucky Strike
C3_P07_N3_S2_1.JPG,3372,1420,356,508,2001
C3_P07_N3_S2_1.JPG,3668,1420,388,508,Pall Mall
C3_P07_N3_S2_1.JPG,3064,1428,336,508,L&M
C3_P07_N3_S2_1.JPG,1808,1488,312,436,2001
C3_P07_N3_S2_1.JPG,2112,1492,312,436,2001
C3_P07_N3_S2_1.JPG,592,1500,312,436,Tekel
C3_P07_N3_S2_1.JPG,268,1504,312,436,Unknown
C3_P07_N3_S2_1.JPG,892,1504,312,436,Solo
C3_P07_N3_S2_1.JPG,1492,1508,312,436,Other
C3_P07_N3_S2_1.JPG,1212,1520,312,436,Tekel
C3_P07_N3_S3_1.JPG,2952,88,472,596,Viceroy
C3_P07_N3_S3_1.JPG,3272,100,472,596,Viceroy
C3_P07_N3_S3_1.JPG,3612,112,472,596,Pall Mall
C3_P07_N3_S3_1.JPG,64,172,396,496,Pall Mall
C3_P07_N3_S3_1.JPG,1048,180,348,496,Lucky Strike
C3_P07_N3_S3_1.JPG,716,188,368,496,Pall Mall
C3_P07_N3_S3_1.JPG,2656,200,332,496,Lucky Strike
C3_P07_N3_S3_1.JPG,3484,1096,368,492,Pall Mall
C3_P07_N3_S3_1.JPG,2908,1104,308,420,Tekel
C3_P07_N3_S3_1.JPG,3188,1104,336,444,2001
C3_P07_N3_S3_1.JPG,888,1148,308,364,Tekel
C3_P07_N3_S3_1.JPG,1188,1148,280,400,Pall Mall
C3_P07_N3_S3_1.JPG,600,1152,308,364,Tekel
C3_P07_N3_S3_1.JPG,312,1156,308,364,Unknown
C3_P07_N3_S3_1.JPG,1468,1156,260,400,Marlboro
C3_P07_N3_S3_1.JPG,1760,1160,260,400,2001
C3_P07_N3_S3_1.JPG,2048,1168,272,400,2001
C3_P07_N3_S3_1.JPG,2820,1916,280,396,Marlboro
